station,valid,tmpf,p01i,sknt
NUQ,2017-03-30 04:56,57.00,T,7.00
NUQ,2017-03-30 05:11,56.00,T,7.00
NUQ,2017-03-30 05:34,56.00,T,8.00
NUQ,2017-03-30 05:56,54.00,T,11.00
NUQ,2017-03-30 06:27,53.00,T,16.00
NUQ,2017-03-30 06:40,53.00,T,14.00
NUQ,2017-03-30 06:56,53.00,T,9.00
NUQ,2017-03-30 07:56,53.00,0.00,11.00
NUQ,2017-03-30 08:56,55.00,0.00,7.00
NUQ,2017-03-30 09:56,56.00,0.00,11.00
NUQ,2017-03-30 10:56,59.00,0.00,12.00
NUQ,2017-03-30 11:56,61.00,0.00,14.00
NUQ,2017-03-30 12:56,63.00,0.00,16.00
NUQ,2017-03-30 13:56,64.00,0.00,14.00
NUQ,2017-03-30 14:56,65.00,0.00,10.00
NUQ,2017-03-30 15:56,65.00,0.00,12.00
NUQ,2017-03-30 16:56,62.00,0.00,15.00
NUQ,2017-03-30 17:56,61.00,0.00,13.00
NUQ,2017-03-30 18:56,57.00,0.00,13.00
NUQ,2017-03-30 19:56,55.00,0.00,6.00
NUQ,2017-03-30 20:56,54.00,0.00,9.00
NUQ,2017-03-30 21:56,54.00,0.00,8.00
NUQ,2017-03-30 22:56,54.00,0.00,9.00
NUQ,2017-03-30 23:56,54.00,0.00,8.00
NUQ,2017-03-31 00:56,53.00,0.00,6.00
NUQ,2017-03-31 01:56,56.00,0.00,11.00
NUQ,2017-03-31 02:56,55.00,0.00,11.00
NUQ,2017-03-31 03:56,55.00,0.00,12.00
NUQ,2017-03-31 04:56,55.00,0.00,13.00
NUQ,2017-03-31 05:56,54.00,0.00,12.00
NUQ,2017-03-31 06:56,53.00,0.00,8.00
NUQ,2017-03-31 07:56,55.00,0.00,13.00
NUQ,2017-03-31 08:56,57.00,0.00,13.00
NUQ,2017-03-31 09:56,59.00,0.00,13.00
NUQ,2017-03-31 10:56,61.00,0.00,14.00
NUQ,2017-03-31 11:56,63.00,0.00,14.00
NUQ,2017-03-31 12:56,66.00,0.00,15.00
NUQ,2017-03-31 13:56,68.00,0.00,16.00
NUQ,2017-03-31 14:56,71.00,0.00,15.00
NUQ,2017-03-31 15:56,72.00,0.00,15.00
NUQ,2017-03-31 16:56,70.00,0.00,12.00
NUQ,2017-03-31 17:56,69.00,0.00,7.00
NUQ,2017-03-31 18:56,69.00,0.00,9.00
NUQ,2017-03-31 19:56,66.00,0.00,6.00
NUQ,2017-03-31 20:56,60.00,0.00,6.00
NUQ,2017-03-31 21:56,57.00,0.00,0.00
NUQ,2017-03-31 22:56,57.00,0.00,0.00
NUQ,2017-03-31 23:56,57.00,0.00,3.00
NUQ,2017-04-01 00:56,55.00,0.00,4.00
NUQ,2017-04-01 01:56,56.00,0.00,3.00
NUQ,2017-04-01 02:56,57.00,0.00,3.00
NUQ,2017-04-01 03:56,52.00,0.00,0.00
NUQ,2017-04-01 04:56,52.00,0.00,0.00
NUQ,2017-04-01 05:56,54.00,0.00,4.00
NUQ,2017-04-01 06:56,53.00,0.00,0.00
NUQ,2017-04-01 07:56,55.00,0.00,0.00
NUQ,2017-04-01 08:56,64.00,0.00,0.00
NUQ,2017-04-01 09:56,67.00,0.00,3.00
NUQ,2017-04-01 10:56,69.00,0.00,0.00
NUQ,2017-04-01 11:56,72.00,0.00,4.00
NUQ,2017-04-01 12:56,73.00,0.00,6.00
NUQ,2017-04-01 13:56,75.00,0.00,5.00
NUQ,2017-04-01 14:56,77.00,0.00,4.00
NUQ,2017-04-01 15:56,76.00,0.00,0.00
NUQ,2017-04-01 16:56,77.00,0.00,4.00
NUQ,2017-04-01 17:56,76.00,0.00,4.00
NUQ,2017-04-01 18:56,67.00,0.00,3.00
NUQ,2017-04-01 19:56,63.00,0.00,4.00
NUQ,2017-04-01 20:56,60.00,0.00,6.00
NUQ,2017-04-01 21:56,57.00,0.00,4.00
NUQ,2017-04-01 22:56,57.00,0.00,0.00
NUQ,2017-04-01 23:56,57.00,0.00,3.00
NUQ,2017-04-02 00:56,56.00,0.00,4.00
NUQ,2017-04-02 01:56,56.00,0.00,7.00
NUQ,2017-04-02 02:56,54.00,0.00,0.00
NUQ,2017-04-02 03:24,53.00,0.00,4.00
NUQ,2017-04-02 03:56,53.00,0.00,0.00
NUQ,2017-04-02 04:52,53.60,0.00,4.00
NUQ,2017-04-02 04:56,52.00,0.00,4.00
NUQ,2017-04-02 05:56,52.00,0.00,3.00
NUQ,2017-04-02 06:53,55.40,0.00,0.00
NUQ,2017-04-02 06:56,55.00,0.00,0.00
NUQ,2017-04-02 07:15,55.00,0.00,3.00
NUQ,2017-04-02 07:49,55.00,0.00,0.00
NUQ,2017-04-02 07:56,56.00,0.00,0.00
NUQ,2017-04-02 08:56,56.00,0.00,0.00
NUQ,2017-04-02 09:56,58.00,0.00,3.00
NUQ,2017-04-02 10:41,60.00,0.00,4.00
NUQ,2017-04-02 10:56,60.00,0.00,5.00
NUQ,2017-04-02 11:56,65.00,0.00,4.00
NUQ,2017-04-02 12:56,70.00,0.00,3.00
NUQ,2017-04-02 13:56,73.00,0.00,6.00
NUQ,2017-04-02 14:56,75.00,0.00,5.00
NUQ,2017-04-02 15:56,75.00,0.00,10.00
NUQ,2017-04-02 16:56,74.00,0.00,11.00
NUQ,2017-04-02 17:56,75.00,0.00,11.00
NUQ,2017-04-02 18:56,73.00,0.00,7.00
NUQ,2017-04-02 19:56,66.00,0.00,3.00
NUQ,2017-04-02 20:56,63.00,0.00,6.00
NUQ,2017-04-02 21:56,60.00,0.00,4.00
NUQ,2017-04-02 22:56,58.00,0.00,4.00
NUQ,2017-04-02 23:56,56.00,0.00,3.00
NUQ,2017-04-03 00:56,57.00,0.00,3.00
NUQ,2017-04-03 01:56,54.00,0.00,0.00
NUQ,2017-04-03 02:56,53.00,0.00,0.00
NUQ,2017-04-03 03:56,53.00,0.00,0.00
NUQ,2017-04-03 04:56,53.00,0.00,0.00
NUQ,2017-04-03 05:56,51.00,0.00,0.00
NUQ,2017-04-03 06:56,50.00,0.00,0.00
NUQ,2017-04-03 07:56,53.00,0.00,0.00
NUQ,2017-04-03 08:56,57.00,0.00,3.00
NUQ,2017-04-03 09:56,59.00,0.00,5.00
NUQ,2017-04-03 10:56,62.00,0.00,5.00
NUQ,2017-04-03 11:56,65.00,0.00,6.00
NUQ,2017-04-03 12:56,68.00,0.00,9.00
NUQ,2017-04-03 13:56,70.00,0.00,12.00
NUQ,2017-04-03 14:56,71.00,0.00,11.00
NUQ,2017-04-03 15:56,70.00,0.00,10.00
NUQ,2017-04-03 16:56,70.00,0.00,10.00
NUQ,2017-04-03 17:56,67.00,0.00,13.00
NUQ,2017-04-03 18:56,61.00,0.00,17.00
NUQ,2017-04-03 19:56,58.00,0.00,11.00
NUQ,2017-04-03 20:56,55.00,0.00,3.00
NUQ,2017-04-03 21:56,52.00,0.00,3.00
NUQ,2017-04-03 22:56,53.00,0.00,5.00
NUQ,2017-04-03 23:56,53.00,0.00,3.00
NUQ,2017-04-04 00:56,51.00,0.00,4.00
NUQ,2017-04-04 01:56,52.00,0.00,4.00
NUQ,2017-04-04 02:56,51.00,0.00,0.00
NUQ,2017-04-04 03:56,51.00,0.00,0.00
NUQ,2017-04-04 04:56,50.00,0.00,0.00
NUQ,2017-04-04 05:56,49.00,0.00,4.00
NUQ,2017-04-04 06:56,50.00,0.00,4.00
NUQ,2017-04-04 07:56,51.00,0.00,3.00
NUQ,2017-04-04 08:56,55.00,0.00,5.00
NUQ,2017-04-04 09:56,58.00,0.00,8.00
NUQ,2017-04-04 10:56,60.00,0.00,0.00
NUQ,2017-04-04 11:56,67.00,0.00,3.00
NUQ,2017-04-04 12:56,69.00,0.00,6.00
NUQ,2017-04-04 13:56,67.00,0.00,9.00
NUQ,2017-04-04 14:56,69.00,0.00,7.00
NUQ,2017-04-04 15:56,71.00,0.00,6.00
NUQ,2017-04-04 16:56,67.00,0.00,11.00
NUQ,2017-04-04 17:56,64.00,0.00,10.00
NUQ,2017-04-04 18:56,62.00,0.00,9.00
NUQ,2017-04-04 19:56,62.00,0.00,6.00
NUQ,2017-04-04 20:56,60.00,0.00,6.00
NUQ,2017-04-04 21:56,58.00,0.00,7.00
NUQ,2017-04-04 22:56,58.00,0.00,4.00
NUQ,2017-04-04 23:56,56.00,0.00,3.00
NUQ,2017-04-05 00:56,57.00,0.00,0.00
NUQ,2017-04-05 01:56,57.00,0.00,3.00
NUQ,2017-04-05 02:56,56.00,0.00,0.00
NUQ,2017-04-05 03:56,55.00,0.00,0.00
NUQ,2017-04-05 04:56,55.00,0.00,0.00
NUQ,2017-04-05 05:56,56.00,0.00,0.00
NUQ,2017-04-05 06:56,54.00,0.00,0.00
NUQ,2017-04-05 07:56,56.00,0.00,0.00
NUQ,2017-04-05 08:56,60.00,0.00,0.00
NUQ,2017-04-05 09:56,64.00,0.00,0.00
NUQ,2017-04-05 10:56,66.00,0.00,8.00
NUQ,2017-04-05 11:56,68.00,0.00,6.00
NUQ,2017-04-05 12:56,69.00,0.00,4.00
NUQ,2017-04-05 13:56,69.00,0.00,7.00
NUQ,2017-04-05 14:56,74.00,0.00,7.00
NUQ,2017-04-05 15:56,73.00,0.00,8.00
NUQ,2017-04-05 16:56,68.00,0.00,9.00
NUQ,2017-04-05 17:56,66.00,0.00,10.00
NUQ,2017-04-05 18:56,65.00,0.00,6.00
NUQ,2017-04-05 19:56,63.00,0.00,4.00
NUQ,2017-04-05 20:56,61.00,0.00,3.00
NUQ,2017-04-05 21:56,61.00,0.00,0.00
NUQ,2017-04-05 22:56,60.00,0.00,4.00
NUQ,2017-04-05 23:56,59.00,0.00,4.00
NUQ,2017-04-06 00:56,58.00,0.00,4.00
NUQ,2017-04-06 01:56,59.00,0.00,0.00
NUQ,2017-04-06 02:56,56.00,0.00,0.00
NUQ,2017-04-06 03:56,57.00,0.00,0.00
NUQ,2017-04-06 04:56,58.00,0.00,0.00
NUQ,2017-04-06 05:56,59.00,0.00,3.00
NUQ,2017-04-06 06:56,60.00,0.00,4.00
NUQ,2017-04-06 07:56,60.00,0.00,7.00
NUQ,2017-04-06 08:56,62.00,0.00,0.00
NUQ,2017-04-06 09:56,61.00,0.00,3.00
NUQ,2017-04-06 10:56,62.00,0.00,4.00
NUQ,2017-04-06 11:56,66.00,0.00,8.00
NUQ,2017-04-06 12:56,62.00,T,14.00
NUQ,2017-04-06 13:56,61.00,0.00,15.00
NUQ,2017-04-06 14:56,64.00,0.00,7.00
NUQ,2017-04-06 15:56,66.00,0.00,16.00
NUQ,2017-04-06 16:56,66.00,0.00,10.00
NUQ,2017-04-06 17:56,63.00,T,10.00
NUQ,2017-04-06 18:56,55.00,0.13,12.00
NUQ,2017-04-06 19:56,53.00,0.02,29.00
NUQ,2017-04-06 20:24,53.00,T,15.00
NUQ,2017-04-06 20:56,53.00,T,17.00
NUQ,2017-04-06 21:56,52.00,0.01,20.00
NUQ,2017-04-06 22:56,51.00,0.03,26.00
NUQ,2017-04-06 23:29,51.00,0.04,14.00
NUQ,2017-04-06 23:37,51.00,0.05,20.00
NUQ,2017-04-06 23:44,50.00,0.07,19.00
NUQ,2017-04-06 23:56,51.00,0.10,19.00
NUQ,2017-04-07 00:09,50.00,0.06,18.00
NUQ,2017-04-07 00:52,51.80,0.09,14.00
NUQ,2017-04-07 00:56,51.00,0.09,11.00
NUQ,2017-04-07 01:36,51.00,0.09,10.00
NUQ,2017-04-07 01:56,51.00,0.11,11.00
NUQ,2017-04-07 02:56,52.00,0.05,9.00
NUQ,2017-04-07 03:56,53.00,0.00,9.00
NUQ,2017-04-07 04:56,54.00,0.00,6.00
NUQ,2017-04-07 05:56,54.00,T,7.00
NUQ,2017-04-07 06:56,55.00,T,4.00
NUQ,2017-04-07 07:56,56.00,T,3.00
NUQ,2017-04-07 08:56,57.00,0.00,6.00
NUQ,2017-04-07 09:56,59.00,0.00,7.00
NUQ,2017-04-07 10:56,61.00,0.00,8.00
NUQ,2017-04-07 11:56,62.00,0.00,8.00
NUQ,2017-04-07 12:56,61.00,0.00,6.00
NUQ,2017-04-07 13:56,62.00,0.00,9.00
NUQ,2017-04-07 14:56,65.00,0.00,8.00
NUQ,2017-04-07 15:56,64.00,0.00,9.00
NUQ,2017-04-07 16:56,63.00,0.00,9.00
NUQ,2017-04-07 17:56,63.00,0.00,7.00
NUQ,2017-04-07 18:56,61.00,0.00,8.00
NUQ,2017-04-07 19:56,59.00,0.00,12.00
NUQ,2017-04-07 20:56,58.00,T,13.00
NUQ,2017-04-07 21:56,57.00,T,11.00
NUQ,2017-04-07 22:56,57.00,0.01,7.00
NUQ,2017-04-07 23:39,56.00,0.04,6.00
NUQ,2017-04-07 23:42,55.00,0.07,11.00
NUQ,2017-04-07 23:50,51.80,0.18,10.00
NUQ,2017-04-07 23:56,51.00,0.21,4.00
NUQ,2017-04-07 23:59,51.00,0.01,5.00
NUQ,2017-04-08 00:54,51.80,0.08,7.00
NUQ,2017-04-08 00:56,51.00,0.08,6.00
NUQ,2017-04-08 01:56,50.00,T,0.00
NUQ,2017-04-08 02:56,50.00,0.00,3.00
NUQ,2017-04-08 03:56,48.00,0.00,5.00
NUQ,2017-04-08 04:56,48.00,0.00,0.00
NUQ,2017-04-08 05:56,48.00,0.00,0.00
NUQ,2017-04-08 06:56,50.00,0.00,0.00
NUQ,2017-04-08 07:25,49.00,0.03,4.00
NUQ,2017-04-08 07:33,48.00,0.04,3.00
NUQ,2017-04-08 07:56,49.00,0.04,0.00
NUQ,2017-04-08 08:56,52.00,0.00,0.00
NUQ,2017-04-08 09:22,50.00,0.07,10.00
NUQ,2017-04-08 09:31,49.00,0.08,4.00
NUQ,2017-04-08 09:56,50.00,0.08,3.00
NUQ,2017-04-08 10:56,50.00,0.01,0.00
NUQ,2017-04-08 11:26,51.00,0.00,3.00
NUQ,2017-04-08 11:39,52.00,0.00,5.00
NUQ,2017-04-08 11:56,54.00,0.00,8.00
NUQ,2017-04-08 12:56,53.00,0.02,9.00
NUQ,2017-04-08 13:56,56.00,0.00,10.00
NUQ,2017-04-08 14:56,55.00,0.00,7.00
NUQ,2017-04-08 15:56,56.00,0.00,7.00
NUQ,2017-04-08 16:56,54.00,0.00,7.00
NUQ,2017-04-08 17:56,54.00,0.00,6.00
NUQ,2017-04-08 18:56,53.00,0.00,7.00
NUQ,2017-04-08 19:56,51.00,0.00,5.00
NUQ,2017-04-08 20:56,49.00,0.00,4.00
NUQ,2017-04-08 21:56,48.00,0.00,0.00
NUQ,2017-04-08 22:56,48.00,0.00,4.00
NUQ,2017-04-08 23:56,47.00,0.00,0.00
NUQ,2017-04-09 00:56,45.00,0.00,3.00
NUQ,2017-04-09 01:56,45.00,0.00,0.00
NUQ,2017-04-09 02:56,42.00,0.00,0.00
NUQ,2017-04-09 03:56,43.00,0.00,0.00
NUQ,2017-04-09 04:56,42.00,0.00,0.00
NUQ,2017-04-09 05:56,41.00,0.00,0.00
NUQ,2017-04-09 06:56,39.00,0.00,0.00
NUQ,2017-04-09 07:56,45.00,0.00,0.00
NUQ,2017-04-09 08:56,50.00,0.00,0.00
NUQ,2017-04-09 09:56,53.00,0.00,0.00
NUQ,2017-04-09 10:56,55.00,0.00,3.00
NUQ,2017-04-09 11:56,57.00,0.00,5.00
NUQ,2017-04-09 12:56,59.00,0.00,7.00
NUQ,2017-04-09 13:56,60.00,0.00,9.00
NUQ,2017-04-09 14:56,61.00,0.00,12.00
NUQ,2017-04-09 15:56,60.00,0.00,14.00
NUQ,2017-04-09 16:56,59.00,0.00,12.00
NUQ,2017-04-09 17:56,58.00,0.00,13.00
NUQ,2017-04-09 18:56,56.00,0.00,10.00
NUQ,2017-04-09 19:56,52.00,0.00,9.00
NUQ,2017-04-09 20:56,50.00,0.00,8.00
NUQ,2017-04-09 21:56,50.00,0.00,6.00
NUQ,2017-04-09 22:56,50.00,0.00,0.00
NUQ,2017-04-09 23:56,48.00,0.00,3.00
NUQ,2017-04-10 00:56,48.00,0.00,5.00
NUQ,2017-04-10 01:56,46.00,0.00,0.00
NUQ,2017-04-10 02:56,47.00,0.00,0.00
NUQ,2017-04-10 03:56,45.00,0.00,0.00
NUQ,2017-04-10 04:56,45.00,0.00,0.00
NUQ,2017-04-10 05:56,44.00,0.00,0.00
NUQ,2017-04-10 06:56,43.00,0.00,4.00
NUQ,2017-04-10 07:56,47.00,0.00,3.00
NUQ,2017-04-10 08:56,52.00,0.00,3.00
NUQ,2017-04-10 09:56,57.00,0.00,3.00
NUQ,2017-04-10 10:56,61.00,0.00,3.00
NUQ,2017-04-10 11:56,62.00,0.00,4.00
NUQ,2017-04-10 12:56,64.00,0.00,6.00
NUQ,2017-04-10 13:56,65.00,0.00,7.00
NUQ,2017-04-10 14:56,65.00,0.00,11.00
NUQ,2017-04-10 15:56,65.00,0.00,11.00
NUQ,2017-04-10 16:56,63.00,0.00,12.00
NUQ,2017-04-10 17:56,61.00,0.00,14.00
NUQ,2017-04-10 18:56,59.00,0.00,10.00
NUQ,2017-04-10 19:56,58.00,0.00,6.00
NUQ,2017-04-10 20:56,57.00,0.00,8.00
NUQ,2017-04-10 21:56,56.00,0.00,8.00
NUQ,2017-04-10 22:56,55.00,0.00,4.00
NUQ,2017-04-10 23:56,55.00,0.00,0.00
NUQ,2017-04-11 00:40,55.00,0.00,0.00
NUQ,2017-04-11 00:53,55.40,0.00,0.00
NUQ,2017-04-11 00:56,55.00,0.00,0.00
NUQ,2017-04-11 01:11,55.00,0.00,0.00
NUQ,2017-04-11 01:56,55.00,0.00,3.00
NUQ,2017-04-11 02:56,55.00,0.00,0.00
NUQ,2017-04-11 03:56,55.00,0.00,0.00
NUQ,2017-04-11 04:56,55.00,0.00,0.00
NUQ,2017-04-11 05:56,54.00,0.00,0.00
NUQ,2017-04-11 06:56,55.00,T,5.00
NUQ,2017-04-11 07:56,55.00,0.00,5.00
NUQ,2017-04-11 08:56,57.00,T,8.00
NUQ,2017-04-11 09:56,59.00,T,11.00
NUQ,2017-04-11 10:56,62.00,0.00,9.00
NUQ,2017-04-11 11:56,66.00,0.00,11.00
NUQ,2017-04-11 12:56,67.00,0.00,6.00
NUQ,2017-04-11 13:56,67.00,0.00,7.00
NUQ,2017-04-11 14:56,68.00,0.00,13.00
NUQ,2017-04-11 15:56,69.00,0.00,7.00
NUQ,2017-04-11 16:56,66.00,0.00,11.00
NUQ,2017-04-11 17:56,64.00,0.00,12.00
NUQ,2017-04-11 18:56,63.00,0.00,9.00
NUQ,2017-04-11 19:56,61.00,0.00,8.00
NUQ,2017-04-11 20:56,59.00,0.00,9.00
NUQ,2017-04-11 21:56,59.00,0.00,9.00
NUQ,2017-04-11 22:56,60.00,0.00,8.00
NUQ,2017-04-11 23:56,58.00,0.00,8.00
NUQ,2017-04-12 00:56,59.00,0.00,9.00
NUQ,2017-04-12 01:56,58.00,0.00,8.00
NUQ,2017-04-12 02:35,59.00,0.00,7.00
NUQ,2017-04-12 02:56,59.00,0.00,8.00
NUQ,2017-04-12 03:31,58.00,0.00,12.00
NUQ,2017-04-12 03:56,57.00,0.00,7.00
NUQ,2017-04-12 04:56,59.00,0.00,5.00
NUQ,2017-04-12 05:56,58.00,T,5.00
NUQ,2017-04-12 06:33,58.00,T,5.00
NUQ,2017-04-12 06:56,58.00,T,7.00
NUQ,2017-04-12 07:56,58.00,T,10.00
NUQ,2017-04-12 08:56,59.00,0.00,8.00
NUQ,2017-04-12 09:46,62.00,0.00,7.00
NUQ,2017-04-12 09:56,62.00,0.00,M
NUQ,2017-04-12 10:42,61.00,0.00,5.00
NUQ,2017-04-12 10:51,60.80,0.00,8.00
NUQ,2017-04-12 10:56,60.00,0.00,8.00
NUQ,2017-04-12 11:31,62.00,0.00,9.00
NUQ,2017-04-12 11:56,64.00,0.00,8.00
NUQ,2017-04-12 12:56,64.00,0.00,8.00
NUQ,2017-04-12 13:56,67.00,0.00,12.00
NUQ,2017-04-12 14:56,67.00,0.00,16.00
NUQ,2017-04-12 15:56,68.00,0.00,12.00
NUQ,2017-04-12 16:56,65.00,0.00,11.00
NUQ,2017-04-12 17:56,65.00,0.00,8.00
NUQ,2017-04-12 18:56,62.00,0.00,14.00
NUQ,2017-04-12 19:56,61.00,0.00,15.00
NUQ,2017-04-12 20:56,60.00,0.00,15.00
NUQ,2017-04-12 21:56,59.00,0.00,9.00
NUQ,2017-04-12 22:56,56.00,T,10.00
NUQ,2017-04-12 23:56,55.00,0.01,8.00
NUQ,2017-04-13 00:56,55.00,0.03,8.00
NUQ,2017-04-13 01:13,55.00,T,6.00
NUQ,2017-04-13 01:45,56.00,0.01,4.00
NUQ,2017-04-13 01:56,55.00,0.03,6.00
NUQ,2017-04-13 02:04,55.00,T,3.00
NUQ,2017-04-13 02:19,55.00,T,4.00
NUQ,2017-04-13 02:56,55.00,T,9.00
NUQ,2017-04-13 03:56,51.00,0.00,0.00
NUQ,2017-04-13 04:56,52.00,0.00,3.00
NUQ,2017-04-13 05:56,50.00,0.00,4.00
NUQ,2017-04-13 06:56,52.00,0.01,3.00
NUQ,2017-04-13 07:56,52.00,T,4.00
NUQ,2017-04-13 08:56,57.00,0.00,0.00
NUQ,2017-04-13 09:56,57.00,T,9.00
NUQ,2017-04-13 10:56,58.00,T,11.00
NUQ,2017-04-13 11:56,59.00,0.00,11.00
NUQ,2017-04-13 12:56,61.00,0.00,11.00
NUQ,2017-04-13 13:56,59.00,0.00,10.00
NUQ,2017-04-13 14:56,58.00,T,10.00
NUQ,2017-04-13 15:56,59.00,0.00,8.00
NUQ,2017-04-13 16:56,58.00,0.00,8.00
NUQ,2017-04-13 17:56,59.00,0.00,7.00
NUQ,2017-04-13 18:56,55.00,0.00,9.00
NUQ,2017-04-13 19:56,53.00,0.00,10.00
NUQ,2017-04-13 20:56,52.00,0.00,7.00
NUQ,2017-04-13 21:56,51.00,0.00,3.00
NUQ,2017-04-13 22:56,50.00,0.00,5.00
NUQ,2017-04-13 23:56,50.00,0.00,8.00
NUQ,2017-04-14 00:56,49.00,0.00,4.00
NUQ,2017-04-14 01:56,49.00,0.00,3.00
NUQ,2017-04-14 02:56,48.00,0.00,3.00
NUQ,2017-04-14 03:56,47.00,0.00,3.00
NUQ,2017-04-14 04:56,45.00,0.00,4.00
NUQ,2017-04-14 05:56,47.00,0.00,3.00
NUQ,2017-04-14 06:56,46.00,0.00,0.00
NUQ,2017-04-14 07:56,49.00,0.00,0.00
NUQ,2017-04-14 08:56,52.00,0.00,6.00
NUQ,2017-04-14 09:56,54.00,0.00,12.00
NUQ,2017-04-14 10:56,55.00,0.00,8.00
NUQ,2017-04-14 11:56,57.00,0.00,9.00
NUQ,2017-04-14 12:56,60.00,0.00,9.00
NUQ,2017-04-14 13:56,61.00,0.00,14.00
NUQ,2017-04-14 14:56,62.00,0.00,12.00
NUQ,2017-04-14 15:56,63.00,0.00,10.00
NUQ,2017-04-14 16:56,63.00,0.00,8.00
NUQ,2017-04-14 17:56,61.00,0.00,9.00
NUQ,2017-04-14 18:56,59.00,0.00,10.00
NUQ,2017-04-14 19:56,56.00,0.00,8.00
NUQ,2017-04-14 20:56,53.00,0.00,7.00
NUQ,2017-04-14 21:56,53.00,0.00,6.00
NUQ,2017-04-14 22:56,52.00,0.00,0.00
NUQ,2017-04-14 23:56,52.00,0.00,0.00
NUQ,2017-04-15 00:56,51.00,0.00,0.00
NUQ,2017-04-15 01:56,48.00,0.00,0.00
NUQ,2017-04-15 02:56,47.00,0.00,0.00
NUQ,2017-04-15 03:56,48.00,0.00,0.00
NUQ,2017-04-15 04:56,47.00,0.00,0.00
NUQ,2017-04-15 05:56,46.00,0.00,0.00
NUQ,2017-04-15 06:56,44.00,0.00,0.00
NUQ,2017-04-15 07:56,49.00,0.00,0.00
NUQ,2017-04-15 08:56,53.00,0.00,0.00
NUQ,2017-04-15 09:56,57.00,0.00,3.00
NUQ,2017-04-15 10:56,60.00,0.00,3.00
NUQ,2017-04-15 11:56,63.00,0.00,3.00
NUQ,2017-04-15 12:56,65.00,0.00,5.00
NUQ,2017-04-15 13:56,66.00,0.00,4.00
NUQ,2017-04-15 14:56,68.00,0.00,4.00
NUQ,2017-04-15 15:56,68.00,0.00,7.00
NUQ,2017-04-15 16:56,66.00,0.00,7.00
NUQ,2017-04-15 17:56,65.00,0.00,9.00
NUQ,2017-04-15 18:56,63.00,0.00,7.00
NUQ,2017-04-15 19:56,62.00,0.00,3.00
NUQ,2017-04-15 20:56,60.00,0.00,3.00
NUQ,2017-04-15 21:56,58.00,0.00,3.00
NUQ,2017-04-15 22:56,57.00,0.00,0.00
NUQ,2017-04-15 23:56,58.00,0.00,3.00
NUQ,2017-04-16 00:56,58.00,0.00,0.00
NUQ,2017-04-16 01:56,55.00,0.00,0.00
NUQ,2017-04-16 02:56,54.00,0.00,0.00
NUQ,2017-04-16 03:56,52.00,0.00,0.00
NUQ,2017-04-16 04:56,53.00,0.00,4.00
NUQ,2017-04-16 05:56,52.00,0.00,0.00
NUQ,2017-04-16 06:56,54.00,0.00,0.00
NUQ,2017-04-16 07:56,55.00,0.00,3.00
NUQ,2017-04-16 08:56,58.00,0.00,6.00
NUQ,2017-04-16 09:56,60.00,0.00,7.00
NUQ,2017-04-16 10:56,59.00,0.00,12.00
NUQ,2017-04-16 11:56,61.00,0.00,9.00
NUQ,2017-04-16 12:56,59.00,T,6.00
NUQ,2017-04-16 13:56,53.00,0.02,10.00
NUQ,2017-04-16 14:56,54.00,T,11.00
NUQ,2017-04-16 15:56,54.00,T,14.00
NUQ,2017-04-16 16:56,55.00,T,14.00
NUQ,2017-04-16 17:56,55.00,0.00,10.00
NUQ,2017-04-16 18:56,57.00,0.00,7.00
NUQ,2017-04-16 19:56,56.00,0.00,7.00
NUQ,2017-04-16 20:56,56.00,0.00,8.00
NUQ,2017-04-16 21:56,57.00,0.00,10.00
NUQ,2017-04-16 22:56,57.00,0.00,7.00
NUQ,2017-04-16 23:56,56.00,0.00,6.00
NUQ,2017-04-17 00:56,57.00,0.00,6.00
NUQ,2017-04-17 01:56,57.00,0.00,5.00
NUQ,2017-04-17 02:56,57.00,0.00,5.00
NUQ,2017-04-17 03:56,57.00,0.00,0.00
NUQ,2017-04-17 04:56,57.00,0.00,0.00
NUQ,2017-04-17 05:56,56.00,0.00,5.00
NUQ,2017-04-17 06:56,57.00,0.00,0.00
NUQ,2017-04-17 07:56,58.00,0.00,3.00
NUQ,2017-04-17 08:04,58.00,0.00,0.00
NUQ,2017-04-17 08:52,57.20,0.00,3.00
NUQ,2017-04-17 08:56,59.00,0.00,0.00
NUQ,2017-04-17 09:37,59.00,0.00,3.00
NUQ,2017-04-17 09:56,60.00,0.00,0.00
NUQ,2017-04-17 10:20,61.00,0.00,4.00
NUQ,2017-04-17 10:29,62.00,0.00,7.00
NUQ,2017-04-17 10:37,62.00,0.00,8.00
NUQ,2017-04-17 10:56,62.00,0.00,5.00
NUQ,2017-04-17 11:56,64.00,0.00,0.00
NUQ,2017-04-17 12:19,64.00,0.00,3.00
NUQ,2017-04-17 12:54,64.40,0.00,0.00
NUQ,2017-04-17 12:56,65.00,0.00,4.00
NUQ,2017-04-17 13:26,64.00,0.00,4.00
NUQ,2017-04-17 13:56,62.00,T,5.00
NUQ,2017-04-17 14:56,64.00,T,0.00
NUQ,2017-04-17 15:56,64.00,T,5.00
NUQ,2017-04-17 16:56,62.00,T,3.00
NUQ,2017-04-17 17:56,57.00,0.03,4.00
NUQ,2017-04-17 18:56,58.00,0.01,0.00
NUQ,2017-04-17 19:56,57.00,T,3.00
NUQ,2017-04-17 20:56,57.00,0.00,5.00
NUQ,2017-04-17 21:56,57.00,0.00,0.00
NUQ,2017-04-17 22:25,57.00,0.00,3.00
